post_id,comment_id,reply_id,duplicate_post,duplicate_comment,duplicate_reply
2833100974798709813,18016098322388202,,False,False,False
2833100974798709813,17976291517535952,,False,False,False
2833100974798709813,17918732189422296,18295394518012142,False,False,False
2833100974798709813,17919110006397627,,False,False,False
2833100974798709813,18010019206406087,,False,False,False
2833100974798709813,17965430626621388,,False,False,False
2833100974798709813,17851629857740477,,False,False,False
2833100974798709813,17933180978298725,,False,False,False
2833100974798709813,17953764151723957,,False,False,False
2833100974798709813,17937527053987995,,False,False,False
2833100974798709813,17939907748921422,,False,False,False
2833100974798709813,18296641096029769,,False,False,False
2833100974798709813,17872093808687192,,False,False,False
2833100974798709813,17967163516615123,,False,False,False
2833100974798709813,18198533281082481,,False,False,False
2833100974798709813,17939245774942638,,False,False,False
2833100974798709813,17928546017324068,,False,False,False
2833100974798709813,17939073496943851,,False,False,False
2833100974798709813,17899828211605908,,False,False,False
2833100974798709813,17997449047444325,,False,False,False
2833100974798709813,17974848106502518,,False,False,False
2833100974798709813,18176710120204551,,False,False,False
2833100974798709813,17969731312591612,,False,False,False
2833100974798709813,17955897805780638,,False,False,False
2833100974798709813,17923843568472076,,False,False,False
2833100974798709813,18291521008051069,,False,False,False
2833100974798709813,18309871237048341,,False,False,False
2833100974798709813,17929426661245122,,False,False,False
2833100974798709813,17960238259674436,,False,False,False
2833100974798709813,18207690871144282,,False,False,False
2833100974798709813,18178970626201126,,False,False,False
2833100974798709813,18136120021256561,,False,False,False
2833100974798709813,18293309194016093,,False,False,False
2833100974798709813,17913374396355688,,False,False,False
2833100974798709813,17970900589584154,,False,False,False
2833100974798709813,17957624260742182,,False,False,False
2833100974798709813,17859908042733662,,False,False,False
2833100974798709813,17925382748480316,,False,False,False
2833100974798709813,17949957784885979,,False,False,False
2833100974798709813,17905828832486449,,False,False,False
2833100974798709813,17972508220525194,,False,False,False
2833100974798709813,18294980410062068,,False,False,False
2833100974798709813,17869665830697741,,False,False,False
2833100974798709813,18294496570036398,,False,False,False
2833100974798709813,18296560228038357,,False,False,False
2833100974798709813,17957890840697059,,False,False,False
2833100974798709813,18165425812211160,,False,False,False
2833100974798709813,17902687688591822,,False,False,False
2833100974798709813,17922735608363325,,False,False,False
2833100974798709813,17942710576989267,,False,True,False
2833100974798709813,18006711769412831,,False,True,False
2833100974798709813,17955324967839010,,False,True,False
2833100974798709813,17929138673251021,,False,True,False
2833100974798709813,17919650582291399,,False,True,False
2833100974798709813,18010215220406609,,False,True,False
2833100974798709813,18000636247441774,,False,True,False
2833100974798709813,17860328351731650,17909312171450646,False,True,True
2833100974798709813,17860328351731650,17889740864572670,False,True,True
2833100974798709813,17924513327498901,,False,True,False
2833100974798709813,18016098322388202,,False,True,False
2833100974798709813,17976291517535952,,False,True,False
2833100974798709813,17918732189422296,18295394518012142,False,True,True
2833100974798709813,17919110006397627,,False,True,False
2833100974798709813,18010019206406087,,False,True,False
2833100974798709813,17965430626621388,,False,True,False
2833100974798709813,17851629857740477,,False,True,False
2833100974798709813,17933180978298725,,False,True,False
2833100974798709813,17953764151723957,,False,True,False
2833100974798709813,17937527053987995,,False,True,False
2833100974798709813,17939907748921422,,False,True,False
2833100974798709813,18296641096029769,,False,True,False
2833100974798709813,17872093808687192,,False,True,False
2833100974798709813,17967163516615123,,False,True,False
2833100974798709813,18198533281082481,,False,True,False
2833100974798709813,17939245774942638,,False,True,False
2833100974798709813,17928546017324068,,False,True,False
2833100974798709813,17939073496943851,,False,True,False
2833100974798709813,17899828211605908,,False,True,False
2833100974798709813,17997449047444325,,False,True,False
2833100974798709813,17974848106502518,,False,True,False
2833100974798709813,18176710120204551,,False,True,False
2833100974798709813,17969731312591612,,False,True,False
2833100974798709813,17955897805780638,,False,True,False
2833100974798709813,17923843568472076,,False,True,False
2833100974798709813,18291521008051069,,False,True,False
2833100974798709813,18309871237048341,,False,True,False
2833100974798709813,17929426661245122,,False,True,False
2833100974798709813,17960238259674436,,False,True,False
2833100974798709813,18207690871144282,,False,True,False
2833100974798709813,18178970626201126,,False,True,False
2833100974798709813,18136120021256561,,False,True,False
2833100974798709813,18293309194016093,,False,True,False
2833100974798709813,17913374396355688,,False,True,False
2833100974798709813,17970900589584154,,False,True,False
2833100974798709813,17957624260742182,,False,True,False
2833100974798709813,17859908042733662,,False,True,False
2833100974798709813,17925382748480316,,False,True,False
2833100974798709813,17949957784885979,,False,True,False
2833100974798709813,17905828832486449,,False,True,False
2833100974798709813,17972508220525194,,False,True,False
2833100974798709813,18294980410062068,,False,True,False
2833100974798709813,17869665830697741,,False,True,False
2833100974798709813,18294496570036398,,False,True,False
2833100974798709813,18296560228038357,,False,True,False
2833100974798709813,17957890840697059,,False,True,False
2833100974798709813,18165425812211160,,False,True,False
2833100974798709813,17902687688591822,,False,True,False
2833100974798709813,17922735608363325,,False,True,False
2831348533568889288,,,False,False,False
2831288300947437437,18226542400139276,,False,False,False
2831288300947437437,18036866500343851,,False,False,False
2831288300947437437,17949617494761854,,False,False,False
2831288300947437437,17957378143693132,,False,False,False
2831288300947437437,18007140028390999,,False,False,False
2831288300947437437,18226542400139276,,False,True,False
2831288300947437437,18036866500343851,,False,True,False
2831288300947437437,17949617494761854,,False,True,False
2831288300947437437,17957378143693132,,False,True,False
2831288300947437437,18007140028390999,,False,True,False
2830000698726351993,18001856896427186,,False,False,False
2830000698726351993,17979393295482122,,False,False,False
2830000698726351993,18001856896427186,,False,True,False
2830000698726351993,17979393295482122,,False,True,False
2829483959246647889,,,False,False,False
2829450548941496361,,,False,False,False
2829304547844908906,17881700007122200,,False,False,False
2829304547844908906,17881700007122200,,False,True,False
2829206390310130980,18173820754170427,,False,False,False
2829206390310130980,17901497618593118,,False,False,False
2829206390310130980,18173820754170427,,False,True,False
2829206390310130980,17901497618593118,,False,True,False
2828693332793757549,,,False,False,False
2828085365946028064,17848848305761867,,False,False,False
2828085365946028064,17929416434279194,,False,False,False
2828085365946028064,17918747813458516,,False,False,False
2828085365946028064,18191977849166427,,False,False,False
2828085365946028064,17848848305761867,,False,True,False
2828085365946028064,17929416434279194,,False,True,False
2828085365946028064,17918747813458516,,False,True,False
2828085365946028064,18191977849166427,,False,True,False
2827982221685766051,,,False,False,False
2827906077737113740,17922110174242244,,False,False,False
2827906077737113740,18038303170340066,,False,False,False
2827906077737113740,17922110174242244,,False,True,False
2827906077737113740,18038303170340066,,False,True,False
2827197803821630758,17910003419401248,,False,False,False
2827197803821630758,17928817127207349,,False,False,False
2827197803821630758,17945994226926530,,False,False,False
2827197803821630758,17910003419401248,,False,True,False
2827197803821630758,17928817127207349,,False,True,False
2827197803821630758,17945994226926530,,False,True,False
2826603458079145193,,,False,False,False
2825901729318452372,18134171923259182,,False,False,False
2825901729318452372,17916901850434065,,False,False,False
2825901729318452372,18135470113260495,,False,False,False
2825901729318452372,18134171923259182,,False,True,False
2825901729318452372,17916901850434065,,False,True,False
2825901729318452372,18135470113260495,,False,True,False
2825878839281992278,18229722280117408,,False,False,False
2825878839281992278,18229722280117408,,False,True,False
2825166436017751104,,,False,False,False
2824892323218967016,,,False,False,False
2824302812617323995,,,False,False,False
2823640415070127058,17995697525004571,,False,False,False
2823640415070127058,17862560681714046,,False,False,False
2823640415070127058,17916745877403304,,False,False,False
2823640415070127058,17995697525004571,,False,True,False
2823640415070127058,17862560681714046,,False,True,False
2823640415070127058,17916745877403304,,False,True,False
2823544149434795493,17918532332461315,,False,False,False
2823544149434795493,17918532332461315,,False,True,False
2822998992599786600,18058549255308793,,False,False,False
2822998992599786600,18058549255308793,,False,True,False
2822108258443038785,17868675803699451,,False,False,False
2822108258443038785,18226935184136140,,False,False,False
2822108258443038785,18009974428402399,,False,False,False
2822108258443038785,17936803748091822,,False,False,False
2822108258443038785,17946398887798873,,False,False,False
2822108258443038785,17932605299151535,,False,False,False
2822108258443038785,17957633023681920,,False,False,False
2822108258443038785,17973086962526547,,False,False,False
2822108258443038785,17959268239661690,,False,False,False
2822108258443038785,17868675803699451,,False,True,False
2822108258443038785,18226935184136140,,False,True,False
2822108258443038785,18009974428402399,,False,True,False
2822108258443038785,17936803748091822,,False,True,False
2822108258443038785,17946398887798873,,False,True,False
2822108258443038785,17932605299151535,,False,True,False
2822108258443038785,17957633023681920,,False,True,False
2822108258443038785,17973086962526547,,False,True,False
2822108258443038785,17959268239661690,,False,True,False
2821378675737463757,,,False,False,False
2820747162763192005,,,False,False,False
2819746527549031189,,,False,False,False
2819211997058556373,,,False,False,False
2818533739161871653,,,False,False,False
2817947935309856455,17914604240511583,,False,False,False
2817947935309856455,17891058527621889,,False,False,False
2817947935309856455,17957583838670526,,False,False,False
2817947935309856455,18289100245013925,,False,False,False
