post_id,post_timestamp,comment_id,comment_timestamp,comment_username,comment_text,comment_scrape_date,comment_user_id,comment_like_count,comment_reply_count,comment_did_report_as_spam,comment_hashtags,comment_mentions,reply_id,reply_timestamp,reply_username,reply_text,reply_scrape_date,reply_user_id,reply_like_count,reply_hashtags,reply_mentions
3467054456850989085,2024-09-28T12:07:07.000Z,17903865021040488,2024-09-28T19:32:52.000Z,dundeewumin,Why did none of the labour MSPs wear roses/thistles or even anything vaguely Scottish? Anyone would think they were ashamed to be associated with Scotland or the Scottish Parliament 🤔,2025-04-01T10:59:47.304Z,1603950238,10.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18022237538567198,2024-10-18T11:04:05.000Z,amber_lovatt_macleod,Justice will be served.,2025-04-01T10:59:47.304Z,6099585130,1.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18042686381074972,2024-09-28T16:05:04.000Z,eileen100000000000000000,Oh we miss you Nicola 🥲,2025-04-01T10:59:47.304Z,3758191084,1.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18306402253161024,2024-09-28T12:33:47.000Z,lesdsharp,A real achievement for our country but one which is much poorer without you at the helm,2025-04-01T10:59:47.304Z,6133068087,6.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18032753849252786,2024-09-28T12:41:46.000Z,fionac_56,"One day it'll be an independent Scotland and not a devolved one, hopefully sooner rather than later #stillyes #scottishindependence 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿",2025-04-01T10:59:47.304Z,4244248049,22.0,1.0,False,"['#stillyes', '#scottishindependence']",[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18032753849252786,,fionac_56,,,,,,,,,18022080290445706,2024-09-30T20:15:01.000Z,audpat01,A lot of them were in day wear kilt outfit although not all chose to wear a  buttonhole,2025-04-01T10:59:47.304Z,56795352843,0.0,[],[]
3467054456850989085,2024-09-28T12:07:07.000Z,18458724247013717,2024-09-28T21:46:35.000Z,t_j_jazzyjephcott_,Stewart’s white rose,2025-04-01T10:59:47.304Z,10958394963,1.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18064656733653774,2024-10-12T17:25:56.000Z,carlabenzeie14yahoo.co.uk,So am sure ur shocked @ todays News ex first Minster Alex salmon has died today from a heart attack  nicola,2025-04-01T10:59:47.304Z,65829764117,0.0,2.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18064656733653774,,carlabenzeie14yahoo.co.uk,,,,,,,,,17879669289153612,2024-10-13T09:20:49.000Z,calahonda12,@carlabenzeie14yahoo.co.uk because she took what she wanted when it suited her … lowest of the low,2025-04-01T10:59:47.304Z,37439688,2.0,[],['@carlabenzeie14yahoo.co.uk']
3467054456850989085,2024-09-28T12:07:07.000Z,18064656733653774,,carlabenzeie14yahoo.co.uk,,,,,,,,,17942155811867134,2024-10-18T21:19:03.000Z,toner.alan,@carlabenzeie14yahoo.co.uk something fishy about that,2025-04-01T10:59:47.304Z,6958994955,1.0,[],['@carlabenzeie14yahoo.co.uk']
3467054456850989085,2024-09-28T12:07:07.000Z,17875041342172919,2024-09-28T15:25:51.000Z,muir.sheena,"Wish you were still there, Nicola Sturgeon.",2025-04-01T10:59:47.305Z,3603826929,10.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,17847212814283982,2024-09-29T08:20:42.000Z,lindaaedawson,I was lucky enough to be invited to the riding and walked down the royal mile that day with such a feeling of pride and happiness. Highlights was passing Sean Connery and freezing when the queen passed me. A day in history I will never forget.,2025-04-01T10:59:47.305Z,42716177,3.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,17980008815743398,2024-09-30T16:17:36.000Z,lesleycullan,"Scotland, Highland Cathedral and Nicola Sturgeon…… All things that I am passionate and proud of! One day the people of Scotland will see through the WM lies and Scotland WILL be free. ❤️",2025-04-01T10:59:47.305Z,5811227820,3.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18072913441569942,2024-09-29T00:44:30.000Z,jeanmacl,Commitment from you thro thick and thin shows you're in politics for all the right reasons Nicola! Stay with us!! We need you xx,2025-04-01T10:59:47.305Z,1051389453,5.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,17881966542069496,2024-10-12T22:09:03.000Z,pagansympathiser,How was the flight back from North Macedonia?,2025-04-01T10:59:47.305Z,68265313418,1.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18037309892277083,2024-09-28T19:29:33.000Z,carinacomic,Oh mo chreach. 😮,2025-04-01T10:59:47.305Z,1341620820,2.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18034752991997040,2024-09-28T14:30:42.000Z,adrianaartist,"Can I point out that the 'white rose"" that everyone is wearing is in fact an English rose!  The white rose of Scotland is the Burnet Rose. Does it matter? Well it did to Hugh MacDiarmid. 💙🏴󠁧󠁢󠁳󠁣󠁴󠁿💙",2025-04-01T10:59:47.305Z,4115027624,3.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,17989880933710957,2024-10-13T09:21:54.000Z,calahonda12,Your ego came before your delightful fall,2025-04-01T10:59:47.305Z,37439688,2.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,17977961663772894,2024-10-08T18:43:58.000Z,corinholl,"hurricanes in Florida, coincidence?",2025-04-01T10:59:47.305Z,67952110717,3.0,2.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,17977961663772894,,corinholl,,,,,,,,,17870645784198036,2024-10-08T18:44:14.000Z,billym.lds,@corinholl I think not,2025-04-01T10:59:47.305Z,20306639028,1.0,[],['@corinholl']
3467054456850989085,2024-09-28T12:07:07.000Z,17977961663772894,,corinholl,,,,,,,,,17845419333305231,2024-10-08T18:45:40.000Z,riley_jenko_,@corinholl hold up his writing this is fire,2025-04-01T10:59:47.305Z,46178228922,0.0,[],['@corinholl']
3467054456850989085,2024-09-28T12:07:07.000Z,18019484858259525,2024-09-28T20:42:53.000Z,christine.garrity.5682,"You are so missed Nicola and wish you were still FM, how ever, I believe John Swinney will do a great job!",2025-04-01T10:59:47.305Z,44839543138,1.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18034421003221372,2024-09-29T14:50:55.000Z,danielcollumb,Come back to the UK please🙏🙏,2025-04-01T10:59:47.305Z,69299223900,1.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18038556605159543,2024-09-28T12:08:09.000Z,peterc771,👌🏻👊🏽,2025-04-01T10:59:47.305Z,31138032028,0.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,17860950792248301,2024-09-29T08:09:50.000Z,sigurdardottirlilja,Congratulations on the 25 years!,2025-04-01T10:59:47.305Z,1104301621,0.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18038980064318653,2024-09-30T18:00:40.000Z,avril.williamson.188,Who did you select for your Commu ity Champion?,2025-04-01T10:59:47.305Z,10013832186,0.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18312508372094225,2024-10-01T05:24:15.000Z,sorted991.dl,"Were getting there, but think where we could have been with independence  25 yrs ago 🏴󠁧󠁢󠁳󠁣󠁴󠁿",2025-04-01T10:59:47.305Z,2242128337,0.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18063057835635267,2024-10-01T14:56:48.000Z,laura__vennard,"Miss you nicola,you’re amazing ❤️Love highland cathedral 🏴󠁧󠁢󠁳󠁣󠁴󠁿❤️",2025-04-01T10:59:47.305Z,7165409262,0.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,17941767818877597,2024-10-09T13:07:00.000Z,justks01,Beautiful … I found it on their instagram https://www.instagram.com/reel/DAdbQIHRpk9/?igsh=MXg3ODZrcm9sdWpqeQ==,2025-04-01T10:59:47.305Z,886665529,0.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18113474452375349,2024-10-09T21:23:05.000Z,bertie_basset,Utterly delusional.,2025-04-01T10:59:47.305Z,1442422592,0.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18248816470259279,2024-10-11T16:08:17.000Z,jan.fullarton,❤️ much love,2025-04-01T10:59:47.305Z,58870769042,0.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,17900564672984329,2024-10-21T17:41:43.000Z,ren1803nie,Nice pic Nicola❤️❤️,2025-04-01T10:59:47.305Z,8077630935,0.0,0.0,False,[],[],,,,,,,,,
3467054456850989085,2024-09-28T12:07:07.000Z,18079509625614005,2025-01-20T19:41:28.000Z,just_me_only_me_amazing_,All good things come to those who wait! Thank goodness you and that embezzler have been exposed and gone.,2025-04-01T10:59:47.305Z,18333792812,0.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18015484550563563,2024-09-23T14:00:09.000Z,juliemcguirehairmakeup,Great picture,2025-04-01T10:59:47.313Z,1158940259,1.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,17870742036123235,2024-09-23T14:00:46.000Z,jincquine,Two beautiful people 😍,2025-04-01T10:59:47.313Z,4854850708,2.0,1.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18022342637433348,2024-09-23T11:23:10.000Z,mcpherson8585,Two of my favourite people right here ❤️❤️,2025-04-01T10:59:47.313Z,4342997800,16.0,1.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18045813427821137,2024-09-23T10:51:23.000Z,denisethordatter,❤️🙌🏻,2025-04-01T10:59:47.313Z,55051560219,1.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18082027282519830,2024-09-23T21:15:46.000Z,maryestephenson24,Aw you should meet Millie. My west highland terrier. She is gorgeous and sweet and lives in Tighnabruaich. Next time you are there? X,2025-04-01T10:59:47.313Z,3532769237,3.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,17859044259250638,2024-09-23T11:00:36.000Z,chefbarrybryson,My wee dog would have made you feel very safe too ❤️,2025-04-01T10:59:47.313Z,1548854683,8.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18046817527793194,2024-09-23T11:09:52.000Z,justsabrinagali,❤🔥🙌,2025-04-01T10:59:47.313Z,500491987,1.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,17856340797260546,2024-09-23T11:40:46.000Z,_maryk2_,Lovely pic! You’d love my wee pup too!,2025-04-01T10:59:47.313Z,765894587,2.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18009181100401708,2024-09-23T14:41:29.000Z,galluslassie,Oh I love this man! Enjoy!,2025-04-01T10:59:47.313Z,8651292311,2.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18031554635223873,2024-09-23T11:30:59.000Z,dawn_britten_,❤️❤️,2025-04-01T10:59:47.313Z,8370118127,1.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18038717719910239,2024-09-23T14:44:41.000Z,lorna178,Were you up in Braemar too?,2025-04-01T10:59:47.313Z,356538028,4.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18045695077820735,2024-09-23T18:40:53.000Z,swanbrod,😍😍😍😍,2025-04-01T10:59:47.313Z,1432572130,1.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18044984392973242,2024-09-23T15:35:25.000Z,kennynorah,Love Alan 💕,2025-04-01T10:59:47.313Z,7442741035,1.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18052967206848550,2024-09-23T12:30:59.000Z,susieleo27,Legends 🏴󠁧󠁢󠁳󠁣󠁴󠁿🩵❤️,2025-04-01T10:59:47.313Z,5514108738,3.0,1.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18073150768510763,2024-09-23T10:56:10.000Z,mother_perth,Both lovely people 👏,2025-04-01T10:59:47.313Z,3118845725,3.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18040057409285395,2024-09-23T13:15:59.000Z,isobelgilmour,❤❤,2025-04-01T10:59:47.313Z,3633537876,1.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,17954986919715013,2024-09-23T10:51:39.000Z,peterc771,Nice pic Nic,2025-04-01T10:59:47.313Z,31138032028,2.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18020950700592923,2024-09-23T17:21:08.000Z,sallypencheon,Lovely picture of two fabulous people ❤️,2025-04-01T10:59:47.313Z,13080503783,3.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18030863303516055,2024-09-23T12:19:36.000Z,rona.veronica.7,Two beautiful souls🙌,2025-04-01T10:59:47.313Z,7040729445,5.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18039436880283610,2024-09-25T17:57:49.000Z,howacre.jq,Alan who?,2025-04-01T10:59:47.313Z,52674287650,6.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,17949443636845164,2024-09-27T15:55:21.000Z,margaretdenise,Vomit,2025-04-01T10:59:47.313Z,3168662749,7.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,17910823862917533,2024-09-23T13:56:34.000Z,rsptfc,Two legends.,2025-04-01T10:59:47.313Z,51968271,1.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,17858991999252111,2024-09-24T07:15:55.000Z,jimblack2815,Nicola I wish you would  would come back as FM the party needs you JS. Is to nice a man for the job he doesn't have the cut throat when it comes to debating with Sarwar the which the British Establishment have against you is a joke and police Scotland should be ashamed of themselves to the bidding of the British Establishment,2025-04-01T10:59:47.313Z,52686159549,5.0,1.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,17858991999252111,,jimblack2815,,,,,,,,,17942041751882685,2024-10-13T06:43:52.000Z,mycotopia,@jimblack2815 what u on....she stole the money...camper van....,2025-04-01T10:59:47.313Z,500134331,3.0,[],['@jimblack2815']
3463392017192954890,2024-09-23T10:48:44.000Z,17959974959693006,2024-09-23T20:47:22.000Z,c_mcd_,@beasharp_,2025-04-01T10:59:47.313Z,2963330420,1.0,0.0,False,[],['@beasharp_'],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18041660644891084,2024-09-29T22:40:23.000Z,betty130356,You lot are talking a lot of shite 💩,2025-04-01T10:59:47.313Z,7136149210,5.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18072695500566517,2024-09-23T12:19:18.000Z,about69sqm,@nicolasturgeon loving the new profile pic 😊,2025-04-01T10:59:47.313Z,54789516568,0.0,0.0,False,[],['@nicolasturgeon'],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18452295124022772,2024-09-23T12:48:18.000Z,the_haggis_king,Looking good there guys 👍😁,2025-04-01T10:59:47.313Z,2014962782,0.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18462527617046089,2024-09-23T13:40:40.000Z,griogairmusic,🔥,2025-04-01T10:59:47.313Z,4040289399,0.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,17846640570305394,2024-09-23T20:16:29.000Z,may_calderwood,"And the new Artistic director of my favourite theatre . Pitlochry festival Theatre , so looking forward to seeing his productions 😍",2025-04-01T10:59:47.313Z,5737232347,0.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,17929314689829306,2024-09-23T20:39:22.000Z,iona.fyfe,Legends,2025-04-01T10:59:47.313Z,29734929,0.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18325886101195038,2024-09-23T21:08:51.000Z,buchanan9954,Get yourself a wee dog and you will never regret it Nicola ! Great pic too,2025-04-01T10:59:47.313Z,6043706823,0.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18459196363004152,2024-09-23T23:14:07.000Z,jeanmacl,👏👏👏 Two fab folk!! 😍,2025-04-01T10:59:47.313Z,1051389453,0.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,17972562467782846,2024-09-24T05:40:57.000Z,thefashionsheriff,💯❤️❤️‼️,2025-04-01T10:59:47.313Z,556182131,0.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,17876753103085372,2024-09-24T07:00:38.000Z,ladyofthedale,Lovely photo. Great to see this. ❤️,2025-04-01T10:59:47.313Z,3271377096,0.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18080463949522185,2024-09-24T07:17:00.000Z,jimblack2815,,2025-04-01T10:59:47.313Z,52686159549,0.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,17865599031212535,2024-09-24T08:32:17.000Z,susandouglasscott,@nicolasturgeon our Rupert didn’t scare you either …. #calmspaniels #weddingdogs ♥️🐾,2025-04-01T10:59:47.313Z,1279640930,0.0,0.0,False,"['#calmspaniels', '#weddingdogs']",['@nicolasturgeon'],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18018879581260133,2024-09-24T11:12:37.000Z,joejackson6603,😂,2025-04-01T10:59:47.313Z,6239491476,0.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,17915285384898600,2024-09-24T11:33:50.000Z,michaelbcfc2020,Fit,2025-04-01T10:59:47.313Z,55144401556,0.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18268352275218383,2024-09-24T11:33:52.000Z,michaelbcfc2020,Fit,2025-04-01T10:59:47.313Z,55144401556,0.0,0.0,False,[],[],,,,,,,,,
3463392017192954890,2024-09-23T10:48:44.000Z,18015015368553279,2024-09-24T16:52:02.000Z,lesleycullan,Wish I was there ❤️❤️❤️,2025-04-01T10:59:47.313Z,5811227820,0.0,0.0,False,[],[],,,,,,,,,
3462081631680454113,2024-09-21T15:25:14.000Z,18070880368586898,2024-09-21T18:45:41.000Z,yvonnekillean,The Safekeep is fabulous!,2025-04-01T10:59:47.317Z,6663471776,3.0,0.0,False,[],[],,,,,,,,,
3462081631680454113,2024-09-21T15:25:14.000Z,18009754616384778,2024-09-21T18:58:40.000Z,savidgereads,You’ve such treats ahead with the Charlotte Wood and the Yael Van Der Wouden. They’re both brilliant. I’m really keen to get to Creation Lake.,2025-04-01T10:59:47.318Z,14001022,3.0,1.0,False,[],[],,,,,,,,,
3462081631680454113,2024-09-21T15:25:14.000Z,18009754616384778,,savidgereads,,,,,,,,,17868387876255961,2024-12-13T18:54:55.000Z,piedwarbler,@savidgereads I agree with what Simon said. The Safekeep was amazing and so was SYD. Enjoy!,2025-04-01T10:59:47.318Z,6907209464,0.0,[],['@savidgereads']
3462081631680454113,2024-09-21T15:25:14.000Z,17868590364198774,2024-09-21T19:15:48.000Z,thebookerprizes,We can’t wait to hear what you think! 📚,2025-04-01T10:59:47.318Z,387421136,5.0,0.0,False,[],[],,,,,,,,,
3462081631680454113,2024-09-21T15:25:14.000Z,18267858055221302,2024-09-21T15:56:50.000Z,denisethordatter,Nice!❤️,2025-04-01T10:59:47.318Z,55051560219,1.0,0.0,False,[],[],,,,,,,,,
3462081631680454113,2024-09-21T15:25:14.000Z,18115282246403229,2024-09-21T15:44:03.000Z,sabrinawillekens,Best with the soundtrack!! 😂💕,2025-04-01T10:59:47.318Z,3417531612,1.0,0.0,False,[],[],,,,,,,,,
3462081631680454113,2024-09-21T15:25:14.000Z,18282849358224266,2024-09-21T20:25:25.000Z,charlottewoodwriter,Good heavens! Thank you so much ❤️,2025-04-01T10:59:47.318Z,803091244,5.0,0.0,False,[],[],,,,,,,,,
3462081631680454113,2024-09-21T15:25:14.000Z,17951155469732081,2024-09-24T07:58:10.000Z,lesdsharp,"Just been given the Bob Mortimer book for my birthday, so looking forward to the read",2025-04-01T10:59:47.318Z,6133068087,0.0,0.0,False,[],[],,,,,,,,,
