post_id,post_timestamp,comment_id,comment_timestamp,comment_username,comment_text,comment_scrape_date,comment_user_id,comment_like_count,comment_reply_count,comment_did_report_as_spam,comment_hashtags,comment_mentions,reply_id,reply_timestamp,reply_username,reply_text,reply_scrape_date,reply_user_id,reply_like_count,reply_hashtags,reply_mentions,text_for_analysis,sentiment_label,sentiment_score,toxicity_toxicity,toxicity_severe_toxicity,toxicity_obscene,toxicity_identity_attack,toxicity_insult,toxicity_threat,toxicity_sexual_explicit
3326397953000925645,2024-03-18T10:46:45.000Z,17935982897813731,2024-03-24T17:02:43.000Z,debluvsbooks,👏👏 Brilliant to see,2025-03-26T12:38:18.167Z,57885009625.0,0.0,0.0,False,[],[],,,,,,,,,,👏👏 Brilliant to see,positive,0.9342133402824402,0.0004708261985797435,3.096181899309158e-05,0.00017017085338011384,0.00013024303189013153,0.0002672786358743906,4.407867163536139e-05,2.3400847567245364e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18005181488521488,2024-03-24T17:01:22.000Z,clementatampori,Ms Angela I like your submission at PMQ everyday,2025-03-26T12:38:18.167Z,37865207137.0,0.0,0.0,False,[],[],,,,,,,,,,Ms Angela I like your submission at PMQ everyday,positive,0.8107784390449524,0.0004872703575529158,1.9384175175218843e-05,0.00011708659440046176,0.00010349129297537729,0.0001764580374583602,2.9104750865371898e-05,2.1830168407177553e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18034121713807053,2024-03-22T08:13:11.000Z,natwalton78,🙌👏,2025-03-26T12:38:18.167Z,228377048.0,0.0,0.0,False,[],[],,,,,,,,,,🙌👏,positive,0.6653506755828857,0.000656092946883291,3.1892086553853005e-05,0.0002673089620657265,0.00011885425192303956,0.0005069985054433346,5.183527900953777e-05,2.693154601729475e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18036727201683520,2024-03-22T00:48:04.000Z,mrben_________1,Shameful ladder puller,2025-03-26T12:38:18.167Z,5377362716.0,0.0,0.0,False,[],[],,,,,,,,,,Shameful ladder puller,negative,0.9571266174316406,0.39851462841033936,6.388370093191043e-05,0.0024500638246536255,0.0005422730464488268,0.3729933500289917,0.00026043265825137496,0.0002993556554429233
3326397953000925645,2024-03-18T10:46:45.000Z,17993467331356020,2024-03-21T19:14:11.000Z,westmichaela,"@angelaraynermp I have a lot of respect for you for being such a strong and determined women, if anyone should be the Labour leader it’s you, you are more in touch with reality of real life and know what it’s like coming from a difficult back ground, so many MP really have no idea what life is like for the working class people but you do. 👏🙌",2025-03-26T12:38:18.167Z,2251363266.0,0.0,0.0,False,[],['@angelaraynermp'],,,,,,,,,,"@angelaraynermp I have a lot of respect for you for being such a strong and determined women, if anyone should be the Labour leader it’s you, you are more in touch with reality of real life and know what it’s like coming from a difficult back ground, so many MP really have no idea what life is like for the working class people but you do. 👏🙌",positive,0.5975820422172546,0.003213512012735009,8.961205458035693e-05,0.0004786984354723245,0.0006373354699462652,0.0015316366916522384,0.00014763364742975682,0.0002857921936083585
3326397953000925645,2024-03-18T10:46:45.000Z,18039681328693277,2024-03-20T18:57:43.000Z,karlrkarlsson1,❤️,2025-03-26T12:38:18.167Z,307006336.0,0.0,0.0,False,[],[],,,,,,,,,,❤️,positive,0.58144211769104,0.0013332435628399253,3.38492427545134e-05,0.00033093581441789865,0.0001838546886574477,0.0005988400080241263,6.351256160996854e-05,3.147134339087643e-05
3326397953000925645,2024-03-18T10:46:45.000Z,17977982174662662,2024-03-20T14:16:47.000Z,allhumankinds_,Love this ❤,2025-03-26T12:38:18.167Z,38970250235.0,0.0,0.0,False,[],[],,,,,,,,,,Love this ❤,positive,0.9209162592887878,0.00046925953938625753,2.880356078094337e-05,0.00022312512737698853,8.651820826344192e-05,0.00019872482516802847,4.843225542572327e-05,2.8408145226421766e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18259881937174877,2024-03-20T11:24:08.000Z,peacheystephen71,Yr that worry fly out they moan march 😂,2025-03-26T12:38:18.167Z,62781723395.0,0.0,0.0,False,[],[],,,,,,,,,,Yr that worry fly out they moan march 😂,neutral,0.42456144094467163,0.011953656561672688,2.6659479772206396e-05,0.0003861267468892038,0.0009497907012701035,0.0067326282151043415,8.957711543189362e-05,3.138203464914113e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18332628466112725,2024-03-20T07:39:30.000Z,zammob,"Do you think the party responsible for 1/2 million dead Iraqis give a F about Gaza? Wake up, they are all complicit in the same agenda.",2025-03-26T12:38:18.167Z,45895366483.0,0.0,0.0,False,[],[],,,,,,,,,,"Do you think the party responsible for 1/2 million dead Iraqis give a F about Gaza? Wake up, they are all complicit in the same agenda.",negative,0.9028676152229309,0.007106528617441654,1.4694967831019312e-05,0.0001705246395431459,0.00023922818945720792,0.0016097357729449868,5.2912298997398466e-05,3.1038507586345077e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18009869597464053,2024-03-20T05:07:05.000Z,adamnorton1234,Wrong!,2025-03-26T12:38:18.167Z,3532144198.0,0.0,0.0,False,[],[],,,,,,,,,,Wrong!,negative,0.8305241465568542,0.0006587937823496759,2.7912494260817766e-05,0.00025275914231315255,0.0001031073261401616,0.0003436062834225595,5.8282315876567736e-05,3.315457433927804e-05
3326397953000925645,2024-03-18T10:46:45.000Z,17999819285290285,2024-03-20T01:32:22.000Z,jacko_543219876,I love you.,2025-03-26T12:38:18.167Z,44271437297.0,0.0,0.0,False,[],[],,,,,,,,,,I love you.,positive,0.8333473801612854,0.00027928920462727547,2.8273683710722253e-05,0.00019032110867556185,6.846078758826479e-05,0.00013282897998578846,3.572953210095875e-05,3.4195396438008174e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18033812692878194,2024-03-19T22:05:10.000Z,troupdoug,Any bandwagon will do,2025-03-26T12:38:18.167Z,4991559824.0,0.0,0.0,False,[],[],,,,,,,,,,Any bandwagon will do,neutral,0.5240393877029419,0.005048100370913744,5.2764517022296786e-05,0.00042466737795621157,0.0004898533807136118,0.0008715433068573475,0.0008468613959848881,0.00015239979256875813
3326397953000925645,2024-03-18T10:46:45.000Z,18045085693646600,2024-03-19T20:42:58.000Z,billylfckoffers,I think u may need to implement this more in the commons lol .so not just a pretty face .❤️,2025-03-26T12:38:18.167Z,1542644627.0,0.0,0.0,False,[],[],,,,,,,,,,I think u may need to implement this more in the commons lol .so not just a pretty face .❤️,positive,0.532684326171875,0.0009402215364389122,1.9669101675390266e-05,0.00018064823234453797,8.869940211297944e-05,0.0003981924382969737,3.0147195502649993e-05,2.8453476261347532e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18104361094353139,2024-03-19T20:33:06.000Z,john.mcshane.334,Well done - next Leader of the Labour Party!,2025-03-26T12:38:18.167Z,37529722626.0,1.0,0.0,False,[],[],,,,,,,,,,Well done - next Leader of the Labour Party!,positive,0.8674454092979431,0.00046176472096703947,1.6945379684329964e-05,0.00012111752585042268,7.005297084106132e-05,0.00020341650815680623,2.9059627195238136e-05,2.3869817596278153e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18037563226765339,2024-03-19T20:26:59.000Z,ruokannieh,Unless you are signing ceasefire an stop killing Palestinians. Also stop supporting Israel. Then I'm not listening. I will never again vote Labour until it goes back to its core values. Ceasefire now !!!!!¡,2025-03-26T12:38:18.167Z,4850572053.0,0.0,0.0,False,[],[],,,,,,,,,,Unless you are signing ceasefire an stop killing Palestinians. Also stop supporting Israel. Then I'm not listening. I will never again vote Labour until it goes back to its core values. Ceasefire now !!!!!¡,negative,0.9346750974655151,0.3128674030303955,0.0002353410527575761,0.0010826971847563982,0.119900181889534,0.008568131364881992,0.015622749924659729,0.0008506670128554106
3326397953000925645,2024-03-18T10:46:45.000Z,17930840090744578,2024-03-19T20:20:52.000Z,alistair530,How do you say U Turn in BSL?,2025-03-26T12:38:18.167Z,19796997908.0,0.0,0.0,False,[],[],,,,,,,,,,How do you say U Turn in BSL?,neutral,0.8214508295059204,0.000612457690294832,2.036654404946603e-05,0.00016477532335557044,8.309341501444578e-05,0.00025301810819655657,4.2089257476618513e-05,2.517984830774367e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18015721646015774,2024-03-19T18:51:35.000Z,aya4change,She literally thinks she's going to impress deaf people so much with this that they're gonna forget her support for genocide,2025-03-26T12:38:18.167Z,63906756906.0,26.0,1.0,False,[],[],,,,,,,,,,She literally thinks she's going to impress deaf people so much with this that they're gonna forget her support for genocide,negative,0.9090007543563843,0.20399723947048187,7.365670899162069e-05,0.0011866285931318998,0.0009861275320872664,0.057176969945430756,0.0006036325357854366,0.00045266826055012643
3326397953000925645,2024-03-18T10:46:45.000Z,18015721646015774,,aya4change,,,,,,,,,1.791897362689486e+16,2024-03-19T18:51:44.000Z,aya4change,@aya.rocks so insulting to the deaf community,2025-03-26T12:38:18.167Z,63906756906.0,1.0,[],['@aya.rocks'],@aya.rocks so insulting to the deaf community,negative,0.9635558128356934,0.11589671671390533,2.259447683172766e-05,0.00041793863056227565,0.0004190804320387542,0.07972701638936996,8.43854941194877e-05,6.323540583252907e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18002996315425940,2024-03-19T18:51:06.000Z,aya4change,Be careful - she may join the Labour friends of something or other and turn on you quicker than you can say ceasefire,2025-03-26T12:38:18.167Z,63906756906.0,0.0,0.0,False,[],[],,,,,,,,,,Be careful - she may join the Labour friends of something or other and turn on you quicker than you can say ceasefire,negative,0.8190736174583435,0.002224517986178398,1.641972630750388e-05,0.0001371904945699498,8.456513023702428e-05,0.0006908380310051143,8.010480814846233e-05,2.9646893381141126e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18044827795639067,2024-03-19T18:49:54.000Z,clairet34,"Whilst I admire that you have learnt sign language 🤟🏼 can you cast your eyes on the poor attainment of deaf children in schools, many will not achieve predicted grades in their GCSEs for no reason other then being deaf 🧏 meanwhile funding for helping these children is being cut!
An example would be that to qualify for the use of a radio aid in the classroom, now children have to be more deaf to qualify for that support 🤷🏻‍♀️ seems silly to punish a child born with an impairment/disability and prevent them from further education or their dream job, it could even be discrimination under the equality act 🫠",2025-03-26T12:38:18.167Z,223575074.0,0.0,0.0,False,[],[],,,,,,,,,,"Whilst I admire that you have learnt sign language 🤟🏼 can you cast your eyes on the poor attainment of deaf children in schools, many will not achieve predicted grades in their GCSEs for no reason other then being deaf 🧏 meanwhile funding for helping these children is being cut!
An example would be that to qualify for the use of a radio aid in the classroom, now children have to be more deaf to qualify for that support 🤷🏻‍♀️ seems silly to punish a child born with an impairment/disability and prevent them from further education or their dream job, it could even be discrimination under the equality act 🫠",negative,0.839126706123352,0.1145792081952095,3.6621866456698626e-05,0.0003364143776707351,0.0002420781529508531,0.08026426285505295,0.00013233491335995495,6.888810457894579e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18016426208484767,2024-03-19T18:03:29.000Z,iona_laycock_,@tarektazghouri 😍,2025-03-26T12:38:18.167Z,49493777.0,0.0,0.0,False,[],['@tarektazghouri'],,,,,,,,,,@tarektazghouri 😍,positive,0.6319384574890137,0.0006705428240820765,2.144985592167359e-05,0.00016674290236551315,0.00010069095151266083,0.0004919051425531507,2.7269039492239244e-05,1.7297346857958473e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18059083633535301,2024-03-19T17:06:16.000Z,janeysalisbury,❤️,2025-03-26T12:38:18.167Z,194014686.0,0.0,0.0,False,[],[],,,,,,,,,,❤️,positive,0.58144211769104,0.0013332435628399253,3.38492427545134e-05,0.00033093581441789865,0.0001838546886574477,0.0005988400080241263,6.351256160996854e-05,3.147134339087643e-05
3326397953000925645,2024-03-18T10:46:45.000Z,17879763765026189,2024-03-19T17:00:03.000Z,mezzamay,Proud to take Zionists money & support a genocide- what an utter disappointment you are Angela 😔,2025-03-26T12:38:18.167Z,9607481.0,0.0,0.0,False,[],[],,,,,,,,,,Proud to take Zionists money & support a genocide- what an utter disappointment you are Angela 😔,negative,0.9651356935501099,0.6917620301246643,4.029923366033472e-05,0.000608101487159729,0.0051251924596726894,0.3598621189594269,0.00027286598924547434,0.00015879208513069898
3326397953000925645,2024-03-18T10:46:45.000Z,17957026892742778,2024-03-19T15:25:39.000Z,macpherson999,Shame you can't give the same level of support to palastinians,2025-03-26T12:38:18.167Z,2820838972.0,0.0,0.0,False,[],[],,,,,,,,,,Shame you can't give the same level of support to palastinians,negative,0.9124265313148499,0.06508734822273254,3.6740202631335706e-05,0.000652553397230804,0.0010047690011560917,0.03088741935789585,0.00021103894687257707,9.935622074408457e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18027102205949523,2024-03-19T14:49:39.000Z,ifza_h,I vote for a ceasefire now!!,2025-03-26T12:38:18.167Z,1947456784.0,0.0,0.0,False,[],[],,,,,,,,,,I vote for a ceasefire now!!,negative,0.4082861840724945,0.014520839788019657,0.0001507136330474168,0.0005930857732892036,0.0004026686947327107,0.0006034458638168871,0.01303577609360218,0.00020690089149866253
3326397953000925645,2024-03-18T10:46:45.000Z,18023315461893610,2024-03-19T09:40:50.000Z,baccy19time,Well you Angela!!.. 👌👏👏👏,2025-03-26T12:38:18.167Z,18270271851.0,0.0,0.0,False,[],[],,,,,,,,,,Well you Angela!!.. 👌👏👏👏,positive,0.8921352028846741,0.0005761873326264322,2.536596184654627e-05,0.00016967052943073213,0.00010256328823743388,0.00021197587193455547,4.376453216536902e-05,2.4365192075492814e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18047605219623555,2024-03-19T09:08:26.000Z,mattfenton120,"You always surprise me, there is so much more to you than people think.",2025-03-26T12:38:18.167Z,56795724865.0,0.0,0.0,False,[],[],,,,,,,,,,"You always surprise me, there is so much more to you than people think.",positive,0.8466532826423645,0.013023254461586475,1.2320972018642351e-05,0.00017346092499792576,0.00011390440340619534,0.0071127088740468025,2.5352539523737505e-05,2.626996320032049e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18040195777705424,2024-03-19T08:59:38.000Z,jimmymsdoal,You aint the deputy leader of nuthin - your a puppet being manipulated by Mossad and you should be ashamed,2025-03-26T12:38:18.168Z,305128608.0,0.0,0.0,False,[],[],,,,,,,,,,You aint the deputy leader of nuthin - your a puppet being manipulated by Mossad and you should be ashamed,negative,0.9444149136543274,0.7303119897842407,0.0003600404306780547,0.01714000105857849,0.001985372044146061,0.5513781905174255,0.0016489773988723755,0.002128849271684885
3326397953000925645,2024-03-18T10:46:45.000Z,17999603324307103,2024-03-19T08:26:45.000Z,aussihogg,Is that her keep fit exercise,2025-03-26T12:38:18.168Z,62891214474.0,0.0,0.0,False,[],[],,,,,,,,,,Is that her keep fit exercise,neutral,0.7221985459327698,0.0013600689126178622,3.241988451918587e-05,0.00022319491836242378,0.0001432938879588619,0.0003591187996789813,0.00014240224845707417,8.5913845396135e-05
3326397953000925645,2024-03-18T10:46:45.000Z,17989012070448362,2024-03-19T08:11:40.000Z,catrinnadin,I’d vote labour if you were the leader!,2025-03-26T12:38:18.168Z,4338254018.0,0.0,0.0,False,[],[],,,,,,,,,,I’d vote labour if you were the leader!,positive,0.3950418531894684,0.010910794138908386,1.5981944670784287e-05,0.00013035112351644784,0.0001191821284010075,0.00355425663292408,0.0001986215793294832,5.205243724049069e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18310856206179467,2024-03-19T08:00:11.000Z,kevasocks,Super,2025-03-26T12:38:18.168Z,5066209453.0,0.0,0.0,False,[],[],,,,,,,,,,Super,positive,0.5257875919342041,0.0006532117258757353,2.398910146439448e-05,0.00015780313697177917,0.0001148203227785416,0.0002888415474444628,5.1823466492351145e-05,2.310932904947549e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18023742764078633,2024-03-19T05:49:47.000Z,aspy117,Do you know the sign language for ‘Ceasefire Now’? 🇵🇸🇵🇸🇵🇸,2025-03-26T12:38:18.168Z,1396329068.0,23.0,0.0,False,[],[],,,,,,,,,,Do you know the sign language for ‘Ceasefire Now’? 🇵🇸🇵🇸🇵🇸,neutral,0.8020377159118652,0.000536483945325017,2.517394386813976e-05,0.00013769716315437108,0.00011085878941230476,0.00021759151422884315,4.088522109668702e-05,2.1305459085851908e-05
3326397953000925645,2024-03-18T10:46:45.000Z,17993517317343037,2024-03-19T02:46:56.000Z,dan_love_taylor,Class.,2025-03-26T12:38:18.168Z,8883348862.0,0.0,0.0,False,[],[],,,,,,,,,,Class.,positive,0.6513451933860779,0.0007165293791331351,1.774548763933126e-05,0.00012103428161935881,7.224627916002646e-05,0.00029320589965209365,4.332511161919683e-05,2.09856571018463e-05
3326397953000925645,2024-03-18T10:46:45.000Z,17993311235378019,2024-03-19T00:31:03.000Z,simon_alexander_king,Should be leader!,2025-03-26T12:38:18.168Z,1725426678.0,0.0,0.0,False,[],[],,,,,,,,,,Should be leader!,positive,0.4510556161403656,0.0011034291237592697,2.0321087504271418e-05,0.00015535359852947295,5.6115142797352746e-05,0.0006006185431033373,7.152718171710148e-05,3.427032061154023e-05
3326397953000925645,2024-03-18T10:46:45.000Z,17998730930312406,2024-03-18T23:17:57.000Z,theboymorris,That’s a very impressive thing to do. Well done.,2025-03-26T12:38:18.168Z,3406003535.0,3.0,0.0,False,[],[],,,,,,,,,,That’s a very impressive thing to do. Well done.,positive,0.9446595311164856,0.0005059431423433125,4.318037463235669e-05,0.0003706278221216053,0.00012365700968075544,0.0002862489491235465,5.8762874687090516e-05,3.7430600059451535e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18021438725108437,2024-03-18T23:12:57.000Z,aaronjohnbastani,🥹👏,2025-03-26T12:38:18.168Z,1383969534.0,1.0,0.0,False,[],[],,,,,,,,,,🥹👏,positive,0.5905588865280151,0.0007292527006939054,4.89293088321574e-05,0.0004653902433346957,0.00016105455870274454,0.000660193560179323,6.463151657953858e-05,3.378874316695146e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18274642897206361,2024-03-18T22:56:03.000Z,hdblfc,Lost my vote but not just for this election but for life your not the labour party,2025-03-26T12:38:18.168Z,4756132163.0,0.0,0.0,False,[],[],,,,,,,,,,Lost my vote but not just for this election but for life your not the labour party,negative,0.9032473564147949,0.017276577651500702,4.608830568031408e-05,0.001290016807615757,0.00020239442528691143,0.006032461766153574,0.0003769804025068879,0.0002043889689957723
3326397953000925645,2024-03-18T10:46:45.000Z,18023578415043422,2024-03-18T22:54:26.000Z,brianguite3512,I wish you were leader I would feel more comfortable going into the next election Starmer thinks it's all  sown up he might get a shock most of my labour pals dont like him it would be a shame to lose another election just because of him he's made it a branch of the Tories it's not what labour is about I've voted labour all my life but I'm considering voting different I don't trust him he knows nothing about poor people,2025-03-26T12:38:18.168Z,5569371966.0,0.0,0.0,False,[],[],,,,,,,,,,I wish you were leader I would feel more comfortable going into the next election Starmer thinks it's all  sown up he might get a shock most of my labour pals dont like him it would be a shame to lose another election just because of him he's made it a branch of the Tories it's not what labour is about I've voted labour all my life but I'm considering voting different I don't trust him he knows nothing about poor people,negative,0.8060635924339294,0.01539509929716587,1.7487809600424953e-05,0.0005217822617851198,0.00016458562458865345,0.007325108163058758,4.236194945406169e-05,4.668254405260086e-05
3326397953000925645,2024-03-18T10:46:45.000Z,17897643782905868,2024-03-18T22:36:14.000Z,nonsplodge,The amount of DISGUSTING people who are overlooking the 12 million deaf people in the UK to go on about a ceasefire. Both issues are important. Hugely important. But take a moment for fucks sake. You’re hiding behind a ceasefire to espouse your own views OVER the millions of disabled people in this country.,2025-03-26T12:38:18.168Z,181335136.0,12.0,1.0,False,[],[],,,,,,,,,,The amount of DISGUSTING people who are overlooking the 12 million deaf people in the UK to go on about a ceasefire. Both issues are important. Hugely important. But take a moment for fucks sake. You’re hiding behind a ceasefire to espouse your own views OVER the millions of disabled people in this country.,negative,0.9441449642181396,0.9094874858856201,0.0031898817978799343,0.6811248064041138,0.0014460758538916707,0.4712996482849121,0.0009575493168085814,0.008987088687717915
3326397953000925645,2024-03-18T10:46:45.000Z,17897643782905868,,nonsplodge,,,,,,,,,1.811282732536689e+16,2024-03-22T00:54:28.000Z,mrben_________1,"@nonsplodge that's not what's happening here, you think genocide is a lesser issue?",2025-03-26T12:38:18.168Z,5377362716.0,1.0,[],['@nonsplodge'],"@nonsplodge that's not what's happening here, you think genocide is a lesser issue?",negative,0.8201436996459961,0.0015465498436242342,2.296387538081035e-05,0.00011292555427644402,0.0002382737147854641,0.00028183782706037164,6.599755579372868e-05,3.482638203422539e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18178356637295836,2024-03-18T22:15:24.000Z,elainewitv,👏👏👏,2025-03-26T12:38:18.168Z,203605127.0,0.0,0.0,False,[],[],,,,,,,,,,👏👏👏,positive,0.6033006906509399,0.0005940907867625356,2.4919299903558567e-05,0.00018589773389976472,0.00011084463039878756,0.0003889765066560358,4.125742270844057e-05,2.3675958800595254e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18017241067985483,2024-03-18T22:12:09.000Z,petetoon,@mariannetoon,2025-03-26T12:38:18.168Z,7313252.0,0.0,0.0,False,[],['@mariannetoon'],,,,,,,,,,@mariannetoon,neutral,0.4379638135433197,0.000728350190911442,1.509165213064989e-05,0.00012382185377646238,7.460131746483967e-05,0.00046475586714223027,2.4013384972931817e-05,1.6558435163460672e-05
3326397953000925645,2024-03-18T10:46:45.000Z,18249313993216117,2024-03-18T21:48:37.000Z,mattshauw,"Needs to be on the national curriculum as part of languages,",2025-03-26T12:38:18.168Z,35177879360.0,0.0,0.0,False,[],[],,,,,,,,,,"Needs to be on the national curriculum as part of languages,",neutral,0.7298007011413574,0.00041807189700193703,4.287492993171327e-05,0.00022002994955983013,0.0001737212878651917,0.00024202713393606246,6.0274494899204e-05,4.464883022592403e-05
